Id,Area,Bedrooms,Bathrooms,Floors,YearBuilt,Location,Condition,Garage,View,Price
2717,3070,4,3,2,2006,1,2,0,0,535000
2718,1413,3,2,2,2011,0,2,0,0,286800
2719,1260,2,2,3,2005,2,2,0,0,350000
2720,1680,3,2,2,2007,1,2,0,0,345000
2721,1230,3,2,2,2009,2,2,1,0,435000
2722,4360,3,4,2,2008,2,2,1,3,1555000
2723,4420,4,4,2,2013,3,2,0,0,1325000
2724,2770,3,3,2,2006,1,2,1,0,461000
2725,2910,3,2,2,1990,3,2,0,0,770000
2726,4290,4,3,1,1997,3,2,1,3,1384000
2727,1600,3,2,2,2005,1,2,0,0,330000
2728,1820,4,2,2,1994,1,2,0,0,322500
2729,6050,6,5,2,2001,3,2,0,3,1600000
2730,1700,3,2,1,1977,2,2,1,0,475000
2731,790,2,1,1,1942,2,3,0,0,250275
2732,1720,3,2,1,1969,0,3,1,0,274500
2733,990,3,1,1,1960,1,4,0,0,284950
2734,1770,4,2,1,1983,0,4,1,0,264950
2735,1260,3,2,1,1986,1,2,0,0,242000
2736,3640,4,2,2,1999,3,2,0,0,913000
2737,2040,3,2,1,1958,2,4,1,0,555000
2738,1980,4,2,1,1948,3,4,1,0,711000
2739,3600,5,2,1,1968,2,3,1,0,403500
2740,4270,4,2,1,1991,3,2,1,0,975000
2741,2030,4,2,2,1947,0,2,1,0,253779
2742,1689,3,3,3,2008,2,2,0,0,384400
2743,2870,5,3,1,1976,2,2,1,0,646000
2744,1270,3,2,1,1952,2,2,0,0,415000
2745,2790,4,2,2,1997,3,2,0,0,764000
2746,3850,5,3,2,2002,0,2,1,2,507000
2747,1560,3,2,2,1936,2,3,1,0,545500
2748,1180,3,2,1,1928,2,3,1,0,450000
2749,1820,4,2,1,1980,0,3,1,0,264000
2750,1260,5,2,2,1926,2,2,0,0,650000
2751,2640,3,2,2,1991,1,2,1,0,365000
2752,1100,2,1,1,1954,2,2,0,0,343566
2753,1950,3,2,2,1997,1,2,0,0,375000
2754,1380,3,2,1,1966,0,3,0,0,295000
2755,2200,3,3,1,1977,1,3,1,0,325000
2756,2050,4,2,1,1963,0,2,1,0,265000
2757,2795,5,3,2,1996,1,2,0,0,562000
2758,2050,4,2,2,1989,3,3,0,0,540000
2759,6430,4,3,2,2001,3,2,0,0,4489000
2760,2150,5,2,1,1970,0,3,1,0,279950
2761,1970,3,2,1,1963,1,4,1,0,540000
2762,2660,4,2,1,1960,0,3,1,0,310000
2763,720,1,1,1,1914,2,2,0,0,190000
2764,2410,4,2,2,2000,2,2,0,0,440000
2765,2020,3,2,2,1937,2,2,1,3,1400000
2766,1080,2,1,1,1958,1,2,0,0,230000
2767,1180,3,2,1,1981,1,2,0,0,455000
2768,660,2,1,1,1915,2,2,0,0,175000
2769,2920,3,2,1,1981,3,3,1,0,650000
2770,4850,4,4,2,1989,2,4,1,4,3000000
2771,1080,3,1,2,1900,0,2,0,0,192500
2772,1670,3,2,1,1978,0,2,1,0,239950
2773,1370,6,1,2,1931,2,2,1,0,175000
2774,3450,5,4,1,1972,2,4,1,0,850000
2775,1970,4,2,1,1961,1,2,1,0,410000
2776,2290,4,2,2,1996,2,2,0,0,570000
2777,2240,5,2,1,1966,1,2,1,0,469000
2778,1240,2,1,1,1938,2,3,1,1,559000
2779,2420,3,2,2,1989,3,3,1,4,739888
2780,3260,5,4,2,1969,0,3,0,0,568450
2781,670,2,1,1,1942,2,2,0,0,240000
2782,3160,5,3,2,1980,2,3,0,0,574950
2783,1990,3,2,2,1967,0,2,0,0,180000
2784,4680,4,4,2,2005,3,2,1,0,1160000
2785,1700,3,2,2,2000,2,2,0,0,300000
2786,2807,4,2,2,1996,1,2,0,0,630000
2787,1770,4,2,1,1968,3,3,1,0,507000
2788,2570,4,2,1,1979,0,3,1,0,287500
2789,3450,3,3,2,1983,3,2,0,0,688000
2790,1670,3,2,1,1972,2,2,1,0,424000
2791,1050,3,2,2,1928,2,3,1,0,400000
2792,1910,4,2,2,1987,2,2,0,0,620000
2793,910,3,1,1,1971,2,3,0,0,300000
2794,2480,5,2,2,1978,3,2,0,0,615000
2795,1820,2,2,2,1921,0,2,0,0,206000
2796,2920,4,2,2,2003,1,2,0,0,515500
2797,1870,5,2,1,1961,2,3,1,0,554000
2798,3810,4,4,2,1938,2,2,0,0,825000
2799,2190,4,2,2,1918,2,2,1,0,855000
2800,1730,3,2,2,1993,1,2,0,0,315000
2801,2220,5,2,1,1968,1,3,1,0,299000
2802,1320,3,2,1,1951,3,2,0,0,650000
2803,1510,3,2,1,1925,2,2,1,2,465000
2804,2120,3,2,2,2003,3,2,0,0,535000
2805,1690,2,2,1,2004,3,2,0,0,564000
2806,1360,3,4,2,2007,2,2,1,0,515000
2807,3250,4,2,2,2008,1,2,0,0,580000
2808,1490,3,2,2,2010,2,2,1,0,309000
2809,1930,3,2,1,2013,2,2,0,0,536751
2810,2020,4,2,2,2010,1,2,0,0,415000
2811,1584,3,2,2,2012,0,2,0,0,267000
2812,3170,4,2,2,2008,2,2,0,0,820000
2813,3870,4,3,2,2005,2,2,0,0,1399950
2814,1430,2,2,3,2008,2,2,1,0,485000
2815,1380,3,3,3,2008,2,2,0,0,482000
2816,2610,4,2,2,2008,1,2,0,0,535000
2817,1540,3,3,3,2013,2,2,0,0,690000
2818,1940,3,2,1,1948,2,3,1,0,576000
2819,2160,3,2,2,1909,2,2,1,0,378750
2820,1530,4,2,2,1968,1,3,0,0,269900
2821,1440,3,2,1,1983,0,2,0,0,210000
2822,2640,4,2,2,1987,1,2,0,0,429900
2823,3620,4,3,2,1927,2,3,1,3,1525000
2824,2850,4,2,2,2004,1,2,0,0,360000
2825,1260,2,1,1,1947,2,3,0,0,405000
2826,1610,3,2,1,1955,2,2,0,0,450000
2827,1360,3,2,2,1945,2,2,0,0,703000
2828,2496,4,2,2,1998,3,2,0,0,661000
2829,2160,4,2,1,1969,3,2,0,0,580000
2830,1320,3,1,2,1900,2,2,0,0,464000
2831,2540,2,2,2,2004,2,2,0,0,945000
2832,2620,4,3,1,1956,3,3,1,0,659500
2833,1140,3,2,1,1960,0,2,0,0,200000
2834,1790,3,2,1,1990,0,3,0,0,280000
2835,2440,4,2,2,1902,2,3,0,0,1325000
2836,2140,3,2,1,1966,1,3,1,0,346150
2837,1330,3,1,2,1905,1,4,0,0,197500
2838,2590,4,2,2,2001,2,2,0,0,799000
2839,4750,4,4,2,2005,2,2,1,2,1309500
2840,1620,2,1,1,1921,2,4,1,0,350000
2841,2440,4,2,2,1987,3,2,0,0,720000
2842,2020,3,3,1,1954,2,4,1,0,519000
2843,1470,3,2,2,1907,2,3,0,0,590300
2844,5990,5,5,2,2002,2,2,1,4,2200000
2845,2520,6,3,1,1962,2,3,1,0,410000
2846,1440,2,2,1,2005,3,2,0,0,437000
2847,1640,3,2,1,1984,0,2,1,0,221000
2848,2150,4,2,1,1963,1,2,1,0,380000
2849,1570,2,1,1,1952,2,3,1,0,506000
2850,1980,4,1,1,1968,2,3,1,0,395000
2851,1210,3,1,2,1901,2,2,0,0,285000
2852,1900,3,2,2,1903,2,4,1,0,311000
2853,1940,3,2,1,1991,1,2,0,0,520000
2854,1310,3,2,1,1948,2,3,0,0,435000
2855,990,2,1,1,1945,0,1,0,0,120000
2856,3870,3,4,2,2002,2,2,1,0,1440000
2857,1340,3,2,1,1912,0,2,1,0,186000
2858,2160,4,2,1,1947,2,4,1,0,756000
2859,2080,4,2,1,1950,2,2,1,0,248000
2860,1300,3,2,2,1933,0,4,0,0,287000
2861,2610,4,2,2,1998,2,2,0,0,510000
2862,1050,3,1,1,1959,0,3,0,0,249000
2863,2480,3,2,2,2004,1,2,0,0,340000
2864,1820,4,2,2,1930,2,3,1,0,399888
2865,1170,3,2,1,1968,3,3,0,0,440000
2866,2370,4,2,1,1959,2,2,1,2,899000
2867,3090,5,4,2,2014,1,2,0,0,540500
2868,2310,3,2,1,1978,0,3,1,0,385000
2869,2060,4,2,1,1962,3,3,1,0,558000
2870,2540,3,2,1,2007,1,2,0,0,600000
2871,2400,4,2,2,2003,1,2,0,0,450000
2872,1320,3,1,1,1961,0,2,1,0,232500
2873,790,2,1,1,1949,2,2,0,0,436000
2874,1790,4,2,1,1960,0,3,1,1,240000
2875,1820,3,2,2,1983,2,2,0,0,489950
2876,1670,6,2,1,1911,2,4,1,0,680000
2877,3990,5,4,2,2001,3,2,0,0,1068000
2878,1430,3,2,1,1945,1,4,0,0,352450
2879,2030,4,2,1,1969,1,3,0,0,335000
2880,1290,4,2,2,1906,2,3,0,0,549000
2881,3820,4,4,2,1990,3,2,1,0,1240000
2882,2520,4,3,2,1931,2,3,1,0,618250
2883,3880,5,3,2,1972,3,2,0,0,1815000
2884,1590,2,2,2,1927,2,2,1,3,850000
2885,3530,5,2,2,1925,2,2,0,0,930000
2886,1610,3,2,2,1996,2,2,0,0,505000
2887,3280,4,2,2,1994,3,2,0,0,925000
2888,1860,3,2,1,1971,0,3,0,0,275000
2889,1840,3,2,1,1910,2,3,1,0,499000
2890,2120,3,2,2,2003,2,2,0,0,507000
2891,2270,4,2,1,1972,3,4,1,0,619850
2892,2840,3,2,1,1994,1,2,1,3,500000
2893,1220,4,2,1,1980,1,2,0,0,310000
2894,2310,4,2,2,2008,2,2,0,0,646000
2895,1840,3,2,1,1966,0,2,0,0,265000
2896,950,3,2,2,2003,2,2,0,0,475000
2897,3070,4,2,2,1970,2,3,0,0,600000
2898,1730,3,2,1,1997,1,2,0,0,470000
2899,920,2,1,1,1939,2,2,0,0,319950
2900,3200,3,3,2,2004,3,2,0,0,712000
2901,3010,4,3,2,1996,3,2,0,0,775000
2902,1600,3,2,1,1979,2,2,1,0,390000
2903,2840,4,2,2,2001,2,2,0,0,585000
2904,2430,3,2,2,1989,3,2,0,1,1027000
2905,1750,3,2,2,1976,0,3,0,0,232603
2906,1240,3,2,3,2008,2,2,0,0,543000
2907,1530,3,3,3,2006,2,2,0,0,607500
2908,3390,3,4,2,2012,3,2,1,0,750000
2909,2320,3,2,1,2008,3,2,0,0,728050
2910,2650,4,2,2,2012,3,2,0,0,734990
2911,2238,3,2,2,2011,0,2,0,0,330000
2912,2620,4,2,2,1996,3,2,0,0,605000
2913,1910,3,3,1,1979,2,2,1,0,441000
2914,3040,4,2,2,2003,3,2,0,0,650000
2915,4640,7,4,2,1965,3,2,1,1,1950000
2916,1500,3,1,1,1925,2,2,1,0,395000
2917,380,1,1,1,1963,1,2,0,0,245000
2918,2970,4,4,2,1997,3,2,1,0,905000
2919,3030,4,3,2,1988,2,4,0,0,660000
2920,1890,4,2,1,1978,1,2,1,0,378000
2921,1040,2,1,1,1919,2,3,0,0,600000
2922,2090,4,2,2,1986,3,2,0,0,632500
2923,1680,2,2,2,1910,0,3,0,0,210000
2924,2770,2,2,2,2006,3,2,0,0,754800
2925,1020,2,1,1,1948,0,3,0,0,175000
2926,1470,3,2,2,1985,2,3,0,0,455000
2927,1430,3,2,1,1947,2,2,1,0,450000
2928,2050,4,2,1,1974,2,2,1,3,790000
2929,2080,4,1,1,1941,2,2,1,0,480000
2930,2870,3,2,2,1995,2,2,1,0,850000
2931,3940,4,3,2,2000,1,2,1,3,725000
2932,1520,3,2,1,1949,2,2,1,0,380000
2933,1700,3,2,1,1954,3,3,0,1,979000
2934,1940,3,2,1,1981,2,3,1,0,359950
2935,2870,4,2,2,1926,2,3,1,1,665900
2936,3240,3,3,2,2001,3,2,0,0,812000
2937,1150,3,1,1,1953,1,3,0,0,203000
2938,1440,3,2,1,1975,3,3,0,0,456000
2939,2200,5,2,2,1916,2,4,1,0,547000
2940,1470,3,2,1,1987,0,2,0,0,280000
2941,1760,2,2,1,1930,2,3,1,0,640000
2942,1780,3,2,1,1976,2,2,1,0,477000
2943,2450,4,2,1,1954,1,3,1,2,455000
2944,1890,3,4,2,1999,2,2,1,0,587206
2945,2540,3,2,2,1999,1,2,0,0,425000
2946,1360,4,1,2,1917,2,2,0,0,511500
2947,1310,2,2,2,2004,1,2,0,0,218000
2948,1510,3,2,1,1942,1,2,0,0,332000
2949,1860,3,2,1,1967,0,3,1,0,291000
2950,2200,4,2,1,1979,1,2,1,0,279000
2951,3360,4,2,2,1988,2,2,0,0,950000
2952,2470,3,3,2,1960,3,2,0,0,970500
2953,1260,2,1,1,1925,2,2,1,0,412000
2954,1430,3,1,2,1950,2,3,0,0,400000
2955,1230,3,2,2,1913,0,4,0,0,200000
2956,2320,4,2,2,1997,1,2,0,0,397000
2957,3290,4,2,2,2003,3,2,0,0,715000
2958,2550,4,2,2,2005,1,2,0,0,371000
2959,1870,3,2,2,2003,2,2,0,0,458000
2960,3110,5,3,1,1977,2,2,1,0,436500
2961,1820,3,2,2,1983,1,2,0,0,329950
2962,3050,3,3,1,1962,0,3,1,4,950000
2963,1890,4,2,2,1997,0,2,0,0,282000
2964,800,1,1,1,1931,2,1,1,0,250000
2965,6900,6,4,2,2002,3,3,1,0,1135000
2966,2670,4,2,2,1972,0,2,0,4,400000
2967,3260,5,3,1,1964,3,2,1,0,681500
2968,860,2,1,1,1949,1,4,0,0,200000
2969,3366,5,4,2,1937,2,2,1,2,1300000
2970,3840,5,3,3,2008,2,2,1,3,1462497
2971,3850,4,4,2,1998,3,2,1,2,995000
2972,2040,4,2,2,1996,2,2,0,0,355000
2973,1790,3,2,1,1967,3,2,1,0,425000
2974,3740,4,3,2,1988,3,2,1,0,869000
2975,2660,3,3,2,2003,2,2,1,0,915000
2976,3230,3,2,2,1973,3,3,0,0,2110000
2977,3140,4,2,1,1959,3,3,1,0,925000
2978,5480,6,4,2,1999,2,3,1,3,2400000
2979,1160,3,1,2,1910,2,2,0,0,390000
2980,1860,3,2,2,1995,1,2,0,0,330000
2981,1630,4,3,1,1990,2,4,1,0,482500
2982,1750,3,2,3,2001,2,2,0,0,525000
2983,1300,3,1,1,1960,1,3,0,0,237000
2984,960,3,1,1,1960,0,4,0,0,205000
2985,1850,3,2,2,1989,2,4,0,0,623000
2986,3260,4,3,2,2013,1,2,0,0,565000
2987,2420,4,2,1,1973,1,3,1,0,400000
2988,1460,3,1,2,2002,3,2,0,0,405000
2989,2240,4,3,2,1992,1,2,0,0,337000
2990,1240,2,1,1,1943,2,2,1,1,355000
2991,2060,3,2,1,1975,3,3,1,0,885000
2992,2280,5,3,1,1959,1,2,1,0,420000
2993,2510,4,2,2,2006,1,2,0,2,448000
2994,3150,4,3,2,2004,3,2,0,0,800000
2995,2780,5,2,2,1978,3,3,0,0,830000
2996,2380,6,2,2,1917,2,2,0,0,725000
2997,2140,3,2,2,1905,2,2,0,0,780000
2998,840,2,1,1,1948,2,2,0,0,325000
2999,2170,4,2,1,1976,3,3,1,0,488800
3000,4410,4,4,2,1989,3,2,0,0,1320000
3001,2120,4,2,1,1940,2,3,1,0,489000
3002,6630,7,6,2,2004,3,2,1,0,1240000
3003,3290,3,3,2,1993,3,3,0,0,595000
3004,2290,5,2,1,1973,1,2,1,0,359900
3005,4910,3,3,2,1989,3,3,1,0,1080000
3006,3730,4,3,2,2012,3,2,0,0,925000
3007,2440,3,2,2,2014,2,2,0,0,625000
3008,2570,3,2,2,2014,0,2,0,0,339990
3009,2970,4,2,2,2014,3,2,0,0,775950
3010,2630,5,3,2,2013,1,2,1,0,420000
3011,1530,3,3,2,2005,2,2,1,0,654000
3012,3690,3,4,2,2001,2,2,0,0,725000
3013,1230,2,1,2,1948,2,3,1,0,375000
3014,2200,3,2,1,1952,3,2,1,1,1100000
3015,2330,4,2,2,1986,3,2,0,0,639500
3016,2160,4,2,2,1928,2,3,0,1,849000
3017,1550,4,2,1,1956,3,2,1,0,418000
3018,1780,4,2,1,1943,2,3,1,0,442900
3019,2610,3,2,2,1934,2,2,1,0,750000
3020,3290,3,2,2,2000,3,2,0,0,930000
3021,1330,2,2,1,1914,2,3,1,0,565000
3022,3530,4,4,2,1987,2,2,1,1,874150
3023,2090,4,2,2,1990,2,2,0,0,545000
3024,2040,4,2,1,1963,3,2,1,0,500000
3025,2370,4,2,2,1966,2,4,0,0,687000
3026,2810,4,2,2,1989,3,2,0,0,810000
3027,2050,3,2,1,1977,2,3,1,0,439500
3028,2870,3,2,2,1907,2,3,1,0,802000
3029,2130,4,2,1,1963,3,3,1,0,732600
3030,2580,4,2,2,2004,1,2,0,0,374000
3031,2380,4,2,2,1999,0,2,0,0,330000
3032,1940,4,2,1,1962,3,0,0,0,365000
3033,1610,2,2,2,1930,0,2,0,0,290900
3034,2060,3,2,1,1976,2,2,1,0,577000
3035,1010,2,1,1,1925,1,3,0,0,280000
3036,2810,4,2,2,1982,3,2,0,0,675000
3037,2380,3,2,1,1972,3,3,1,0,800000
3038,1060,2,1,1,1951,1,3,0,0,299995
3039,1560,3,2,1,1983,2,2,1,0,440000
3040,1500,2,2,1,1963,0,3,0,0,249500
3041,970,2,1,1,1907,2,3,0,0,690000
3042,1170,3,1,1,1968,1,3,0,0,235000
3043,2280,3,2,2,1998,0,2,0,0,320000
3044,2800,7,3,1,1963,1,2,1,2,350000
3045,1150,4,2,2,1970,2,2,0,0,334000
3046,2180,6,3,2,1980,0,2,0,0,235000
3047,2520,4,2,2,1990,1,2,0,0,442000
3048,1760,3,2,1,1966,0,3,0,0,264000
3049,1180,2,1,1,1949,1,3,0,0,275000
3050,950,2,2,1,1949,2,3,0,0,430000
3051,1900,3,2,2,1988,3,2,0,0,550000
3052,2300,4,2,2,1999,2,2,0,0,775000
3053,2660,6,3,1,1962,3,4,1,0,603500
3054,1530,3,1,2,1919,1,3,0,0,230000
3055,1850,4,2,1,1930,2,2,1,0,449000
3056,4230,4,4,2,1997,3,2,0,0,2075000
3057,1200,3,2,1,1937,2,2,1,0,420000
3058,2270,4,2,1,1954,2,4,1,0,735000
3059,1090,3,2,1,1968,0,3,0,0,200000
3060,1100,3,3,2,2008,2,2,1,0,286000
3061,1640,3,2,3,2009,2,2,0,0,579000
3062,1950,3,4,1,1959,2,2,1,0,345100
3063,1660,3,2,2,1957,1,2,0,0,350000
3064,880,3,1,2,1946,1,4,0,0,291500
3065,1500,3,2,2,2014,2,2,1,0,649950
3066,1890,3,2,2,2012,2,2,1,0,458500
3067,1150,3,1,2,1911,2,2,0,0,500000
3068,2430,3,2,2,1997,0,2,0,0,362300
3069,2110,4,2,1,1975,1,2,1,0,324000
3070,2950,3,2,2,1918,1,3,1,0,495000
3071,1650,3,2,2,1985,0,2,0,0,233500
3072,2110,3,2,2,1978,3,3,0,0,479000
3073,2010,4,2,2,1975,0,3,0,0,322200
3074,3030,4,2,2,1998,3,2,0,0,835000
3075,1270,3,1,1,1955,2,2,0,0,347000
3076,1610,3,2,1,1962,2,4,0,0,725000
3077,1140,3,1,2,1904,2,3,0,0,345000
3078,2110,3,2,2,1989,0,2,0,0,345950
3079,1840,3,2,1,1964,3,3,0,0,550000
3080,1560,3,2,1,1940,2,3,1,0,399950
3081,1840,3,2,1,1976,0,3,1,0,269500
3082,1830,4,2,1,1973,1,3,1,0,494000
3083,2120,4,2,1,1956,3,3,1,0,453000
3084,1600,3,2,1,1977,2,2,1,0,442500
3085,1450,4,2,2,1962,0,2,1,0,235000
3086,1880,3,2,1,1959,2,2,0,0,389800
3087,1270,3,2,1,1950,1,2,1,0,346000
3088,1720,4,2,1,1953,2,2,0,0,360000
3089,2400,4,2,2,1990,2,2,0,0,650000
3090,1150,3,1,1,1932,1,3,1,0,290000
3091,870,2,1,1,1940,2,2,0,0,234000
3092,2000,4,2,2,1989,0,2,0,0,260000
3093,2420,3,2,1,1949,2,4,1,0,349900
3094,1080,3,1,1,1952,1,3,0,0,275000
3095,3420,4,2,2,1988,3,2,0,0,725000
3096,1870,4,2,2,1990,1,2,0,0,375000
3097,2500,4,2,1,1997,3,2,0,0,806000
3098,2150,3,2,2,1992,1,2,0,0,470000
3099,1470,3,2,2,1984,2,2,1,0,490000
3100,2130,5,2,2,1926,2,4,1,0,615000
3101,1000,3,1,1,1968,0,2,0,0,249000
3102,2390,3,2,1,1955,2,2,1,0,396500
3103,860,2,1,1,1901,2,3,0,0,405000
3104,1960,3,2,2,1989,3,3,0,0,560000
3105,2000,4,2,2,2003,2,2,0,0,459950
3106,1620,3,1,2,1928,2,2,0,0,265000
3107,2890,6,2,1,1977,3,2,1,0,502000
3108,1300,3,2,1,1981,3,2,0,0,430000
3109,1080,2,1,1,1924,2,2,0,3,525000
3110,2170,4,2,1,1955,2,2,1,3,415000
3111,2260,3,2,2,1987,3,2,0,0,600000
3112,1580,3,2,1,1967,0,3,0,0,225000
3113,2620,4,2,2,2008,0,2,0,0,300000
3114,1540,4,2,2,2014,2,2,0,0,491234
3115,4570,4,2,2,1948,2,4,0,4,1580000
3116,3440,4,3,2,2006,2,2,0,0,905000
3117,1740,5,2,1,1959,0,3,0,0,199950
3118,2160,4,2,1,1942,2,3,1,0,450000
3119,1480,3,1,2,1949,3,3,0,0,899000
3120,2260,2,2,2,2005,1,2,1,2,649000
3121,3910,4,4,2,1987,2,3,1,0,780000
3122,1700,4,2,2,1965,1,2,1,0,400000
3123,4470,5,2,2,1984,3,2,0,0,831500
3124,1800,3,2,1,1905,2,4,1,0,471001
3125,1630,3,3,3,2007,2,2,0,0,385000
3126,1030,3,1,1,1969,3,2,0,0,326000
3127,720,1,1,1,1907,2,2,0,0,335000
3128,1890,4,2,1,1974,0,3,0,0,320000
3129,1840,4,2,2,2004,0,2,0,0,300000
3130,2540,4,2,2,1977,0,4,0,0,269950
3131,3520,4,4,2,1913,2,4,1,0,1220000
3132,3220,4,2,2,1966,3,3,0,0,590000
3133,1820,3,2,2,1941,2,3,1,0,750000
3134,1230,3,2,1,1984,0,3,0,0,239950
3135,1340,3,2,1,1931,0,2,0,0,215000
3136,1200,3,1,1,1943,0,2,0,0,165000
3137,1390,3,2,1,1962,0,3,0,0,261350
3138,1730,4,2,1,1924,2,4,1,0,569000
3139,1580,3,2,1,1992,3,2,1,0,425000
3140,3520,4,3,1,1954,2,2,1,0,800000
3141,2650,4,2,1,1960,2,3,1,0,715000
3142,1310,3,2,1,1993,1,2,0,0,337000
3143,2300,4,2,2,1990,3,2,0,0,560000
3144,1780,3,2,1,1972,2,2,1,2,449500
3145,1980,3,3,3,1987,2,2,0,0,660000
3146,1300,2,2,1,1943,2,2,0,2,685000
3147,3500,5,4,2,1996,3,2,1,0,905000
3148,1830,3,1,1,1960,2,2,1,0,403500
3149,1520,3,2,3,2004,2,2,0,0,405000
3150,2700,4,3,2,1984,0,2,0,0,385000
3151,2810,3,3,2,1974,3,3,0,4,1700000
3152,1660,3,2,2,2003,0,2,0,0,285000
3153,1310,3,2,1,1990,0,3,0,0,249900
3154,2960,4,4,2,2014,2,2,0,0,633634
3155,2242,3,2,2,2011,0,2,0,0,329900
3156,2540,3,2,2,2006,0,2,0,0,310000
3157,1420,3,2,2,2008,2,2,1,0,345000
3158,1270,3,2,2,2012,2,2,0,0,160797
3159,1300,3,2,2,2006,2,2,1,0,562500
3160,3190,5,3,1,2013,2,2,1,2,664950
3161,2910,5,3,2,2013,2,2,1,0,515000
3162,1630,3,2,2,2005,2,2,0,0,497000
3163,2300,5,3,2,2013,0,2,0,0,312891
3164,3310,3,2,2,2008,2,2,1,2,670000
3165,940,2,2,2,2009,2,2,0,0,362500
3166,1020,2,1,2,2009,2,2,0,0,402101
3167,1520,3,2,1,1948,2,2,1,0,438000
3168,2330,4,2,2,1929,2,3,1,0,687500
3169,1010,3,2,1,1962,0,3,0,0,160000
3170,1070,3,2,1,1977,3,2,0,0,415000
3171,3170,3,2,2,1995,0,2,1,0,405000
3172,3030,4,2,3,2005,2,2,0,0,880000
3173,2270,3,2,2,1998,2,2,0,0,585000
3174,2341,4,2,2,1997,3,2,0,0,640000
3175,2130,3,4,2,1908,2,4,1,2,819000
3176,2300,3,2,1,1984,3,2,0,0,520000
3177,1660,3,1,1,1978,3,3,1,0,367500
3178,2610,4,3,1,1978,3,3,1,0,762500
3179,2150,3,1,1,1954,1,2,0,0,300000
3180,2410,3,2,1,1976,3,3,1,0,625000
3181,1580,2,2,1,1941,2,2,1,2,530000
3182,1740,3,2,2,1992,1,2,0,0,379000
3183,1270,2,1,1,1949,2,2,1,0,615000
3184,2550,2,2,2,1902,2,4,1,0,660000
3185,1860,3,2,2,1963,1,3,0,0,380000
3186,2700,4,2,1,1958,0,2,1,0,314900
3187,1460,3,2,1,1955,1,2,0,0,324950
3188,1330,3,2,1,1968,0,2,0,0,225000
3189,2070,3,2,2,1999,3,2,0,0,535000
3190,1360,3,2,1,1966,1,3,0,0,348500
3191,2650,4,2,2,1986,3,2,0,0,725000
3192,3580,4,3,2,1985,3,2,0,0,925000
3193,2034,2,1,1,1947,2,4,1,4,549000
3194,1230,3,2,1,1984,3,2,1,0,400000
3195,2450,4,2,2,1994,3,2,0,0,620000
3196,2840,6,3,1,1961,2,4,1,0,665000
3197,3820,4,4,1,1994,3,2,0,0,1215000
3198,2740,3,2,2,1913,2,2,0,2,1157400
3199,2090,4,2,2,1989,1,2,0,0,349950
3200,6390,5,5,2,1940,2,2,1,0,2466350
3201,2470,4,2,2,1948,2,2,1,0,339000
3202,1720,3,2,1,1924,2,3,1,0,615000
3203,3090,4,3,2,2004,3,2,1,0,751000
3204,2320,4,2,2,1926,2,4,1,0,941000
3205,1740,4,2,1,1968,3,4,0,0,600000
3206,2950,4,2,2,2005,1,2,0,0,455000
3207,1500,3,2,1,1920,2,4,1,0,485000
3208,1810,3,2,1,1969,1,4,0,0,358000
3209,1100,3,1,1,1942,2,3,1,0,339000
3210,1490,3,1,1,1969,0,2,1,0,258000
3211,1200,2,2,2,2013,2,2,1,0,455000
3212,1890,4,2,1,1980,3,2,1,0,437000
3213,2200,3,2,1,1978,3,4,1,0,689000
3214,2510,4,2,1,1978,0,2,1,0,319000
3215,1420,3,2,3,2006,2,2,0,0,510000
3216,2000,3,2,1,1957,2,3,1,2,440000
3217,1460,2,2,1,1900,2,4,0,2,1010000
3218,3220,4,2,2,1996,3,2,0,0,875000
3219,1310,4,2,1,1953,1,3,0,0,304000
3220,690,2,1,1,1942,1,3,0,0,139000
3221,1150,3,2,1,1959,3,4,0,0,464500
3222,1480,3,1,1,1963,1,2,1,0,336500
3223,1850,4,2,1,1944,2,3,1,0,230000
3224,1930,3,2,2,1990,2,2,0,0,425000
3225,750,2,1,1,1941,2,3,0,0,300000
3226,1430,3,2,2,1996,2,2,1,0,457500
3227,1840,3,2,1,1977,1,3,1,0,366000
3228,1300,3,2,1,1955,3,2,0,0,502000
3229,1050,3,1,1,1983,0,2,0,0,194000
3230,2210,4,2,2,1968,0,3,0,0,305000
3231,3220,4,2,1,1973,3,4,1,0,1250000
3232,4620,4,2,2,1991,0,3,0,0,575000
3233,1760,4,2,1,1950,2,3,1,2,343500
3234,850,3,1,1,1948,1,2,0,0,325000
3235,4690,4,3,2,1995,2,2,1,2,600000
3236,3920,4,4,2,1996,3,2,0,0,850000
3237,2140,3,2,2,2005,2,2,0,0,420000
3238,1180,2,2,1,1940,2,2,0,0,257500
3239,2360,5,2,1,1962,2,3,1,0,317000
3240,3060,3,2,2,1930,2,3,1,2,970000
3241,1670,3,2,1,1977,0,3,1,0,252000
3242,1820,3,2,2,1946,2,2,1,0,683500
3243,1970,3,2,2,1988,0,2,1,0,289000
3244,930,2,2,2,2007,2,2,1,0,355000
3245,2300,3,4,1,2004,3,2,0,0,675000
3246,2590,3,2,1,1976,0,3,0,0,396500
3247,1450,4,2,1,1960,2,2,0,0,362500
3248,1540,4,2,1,1943,2,4,1,0,395000
3249,2730,5,3,1,1968,3,2,1,0,599000
3250,880,3,1,1,1945,2,3,0,0,218000
3251,3190,4,2,2,2006,1,2,0,0,589950
3252,1330,3,2,1,1968,0,3,0,0,218000
